Datetime,MW,Region,DATE,TEMP,WDSP,hour,day_of_week,month,demand_norm
2020-02-08 07:00:00,18461.3285935769,PJM_Load,2020-02-08 07:00:00,21.671414752581107,13.30825017350062,7,5,2,0.7698353246743541
2020-02-08 08:00:00,18878.61930232591,PJM_Load,2020-02-08 08:00:00,17.903419681801726,5.610618168328632,8,5,2,0.8013769556203643
2020-02-08 09:00:00,17708.265550433527,PJM_Load,2020-02-08 09:00:00,18.596664189617357,10.08937048464928,9,5,2,0.7129137683398843
2020-02-08 10:00:00,18378.736514036314,PJM_Load,2020-02-08 10:00:00,25.55868689458955,11.233340305734334,10,5,2,0.7635924612764546
2020-02-08 11:00:00,17204.958289819326,PJM_Load,2020-02-08 11:00:00,17.870629700512215,5.939174163221363,11,5,2,0.6748704294063808
2020-02-08 12:00:00,16773.121276820013,PJM_Load,2020-02-08 12:00:00,13.247987561532378,12.028505650798332,12,5,2,0.6422292912087788
2020-02-08 13:00:00,15563.58645824802,PJM_Load,2020-02-08 13:00:00,18.76359922400557,6.865683992221818,13,5,2,0.5508045360827456
2020-02-08 14:00:00,15799.5561444881,PJM_Load,2020-02-08 14:00:00,23.310663214844237,8.159633190830668,14,5,2,0.5686407078492901
2020-02-08 15:00:00,15301.836836790691,PJM_Load,2020-02-08 15:00:00,19.69476937499746,14.89597134708989,15,5,2,0.5310197438811279
2020-02-08 16:00:00,15485.648288535023,PJM_Load,2020-02-08 16:00:00,15.690888319999644,7.961322567984,16,5,2,0.544913446407961
2020-02-08 17:00:00,14832.161473558508,PJM_Load,2020-02-08 17:00:00,20.734966391013625,5.517959736397674,17,5,2,0.4955185293539355
2020-02-08 18:00:00,14522.661564305214,PJM_Load,2020-02-08 18:00:00,26.12353698848422,7.373532099702011,18,5,2,0.4721244500926052
2020-02-08 19:00:00,15204.690329082849,PJM_Load,2020-02-08 19:00:00,15.683551186304223,13.140859785050615,19,5,2,0.5236767591714984
2020-02-08 20:00:00,15692.531297726116,PJM_Load,2020-02-08 20:00:00,13.332279737283468,7.965779964157335,20,5,2,0.560551052010223
2020-02-08 21:00:00,15283.440858784556,PJM_Load,2020-02-08 21:00:00,17.545967218946007,10.39594659752778,21,5,2,0.5296292524635262
2020-02-08 22:00:00,16375.860954475813,PJM_Load,2020-02-08 22:00:00,22.52439203357517,11.281204062188545,22,5,2,0.6122016912307251
2020-02-08 23:00:00,16328.43433943263,PJM_Load,2020-02-08 23:00:00,14.046189271137862,14.308236778311011,23,5,2,0.608616869528859
2020-02-09 00:00:00,16724.795434265692,PJM_Load,2020-02-09 00:00:00,20.87949046469291,11.325103261114553,0,6,2,0.6385764998596184
2020-02-09 01:00:00,18033.33012260489,PJM_Load,2020-02-09 01:00:00,14.64373761458986,9.3424354425861,1,6,2,0.7374843292320481
2020-02-09 02:00:00,17419.05780617598,PJM_Load,2020-02-09 02:00:00,20.43076579687014,13.72045415455823,2,6,2,0.6910535070284196
2020-02-09 03:00:00,18741.506614040238,PJM_Load,2020-02-09 03:00:00,16.689205883914795,9.055549854096082,3,6,2,0.7910130588902233
2020-02-09 04:00:00,18841.58776966401,PJM_Load,2020-02-09 04:00:00,19.281972544307884,11.744533295550486,4,6,2,0.7985778639749057
2020-02-09 05:00:00,17653.92026763029,PJM_Load,2020-02-09 05:00:00,20.81994361262584,12.786035106131362,5,6,2,0.7088059873184109
2020-02-09 06:00:00,19183.1437971089,PJM_Load,2020-02-09 06:00:00,19.67811440001357,8.138784540326398,6,6,2,0.8243949596810358
2020-02-09 07:00:00,18525.75586783955,PJM_Load,2020-02-09 07:00:00,15.7666583970406,14.978222640580364,7,6,2,0.7747051702401515
2020-02-09 08:00:00,19191.0105488235,PJM_Load,2020-02-09 08:00:00,12.367810861290984,10.512759507023638,8,6,2,0.8249895815456578
2020-02-09 09:00:00,18429.503160586857,PJM_Load,2020-02-09 09:00:00,23.923159253001856,14.970211069120912,9,6,2,0.76742974496452
2020-02-09 10:00:00,18488.059556327316,PJM_Load,2020-02-09 10:00:00,19.69162372840596,8.721336585829526,10,6,2,0.7718558301498601
2020-02-09 11:00:00,17611.21525524704,PJM_Load,2020-02-09 11:00:00,20.23871764212651,14.758249063007518,11,6,2,0.7055780560180105
2020-02-09 12:00:00,17454.187404276694,PJM_Load,2020-02-09 12:00:00,18.9085422712393,11.66046976536327,12,6,2,0.6937088377015999
2020-02-09 13:00:00,14840.765928796578,PJM_Load,2020-02-09 13:00:00,22.28543503164593,5.389091457428176,13,6,2,0.49616891179936373
2020-02-09 14:00:00,15975.6512087339,PJM_Load,2020-02-09 14:00:00,19.575388368119302,12.799605158746688,14,6,2,0.5819511540475919
2020-02-09 15:00:00,14574.167023444126,PJM_Load,2020-02-09 15:00:00,19.107149744447824,11.12614726571114,15,6,2,0.47601757819204127
2020-02-09 16:00:00,15087.800360615942,PJM_Load,2020-02-09 16:00:00,22.931006001388404,8.263905047086794,16,6,2,0.5148414312589098
2020-02-09 17:00:00,15298.472163497936,PJM_Load,2020-02-09 17:00:00,18.41037383256665,10.778996874789552,17,6,2,0.5307654193034921
2020-02-09 18:00:00,15431.351413938355,PJM_Load,2020-02-09 18:00:00,16.806770930919864,12.660323999606996,18,6,2,0.5408093244034617
2020-02-09 19:00:00,14984.981072221428,PJM_Load,2020-02-09 19:00:00,19.453629620427304,8.957900384117169,19,6,2,0.5070696597320681
2020-02-09 20:00:00,14800.018276905768,PJM_Load,2020-02-09 20:00:00,16.990284891600254,7.32037898812453,20,6,2,0.4930889309349218
2020-02-09 21:00:00,15791.879784547931,PJM_Load,2020-02-09 21:00:00,22.212530144325687,14.842061246927212,21,6,2,0.568060477072124
2020-02-09 22:00:00,15627.681230695827,PJM_Load,2020-02-09 22:00:00,23.240446256108285,7.889558655542036,22,6,2,0.555649248930961
2020-02-09 23:00:00,16901.36704712456,PJM_Load,2020-02-09 23:00:00,21.26564699269529,6.046954386284531,23,6,2,0.6519229667987758
2020-02-10 00:00:00,16275.561285180676,PJM_Load,2020-02-10 00:00:00,16.60671143834775,13.345627390587842,0,0,2,0.6046203694169752
2020-02-10 01:00:00,17400.870153133394,PJM_Load,2020-02-10 01:00:00,16.7487800970159,9.538207747257983,1,0,2,0.6896787622090033
2020-02-10 02:00:00,18334.06191315079,PJM_Load,2020-02-10 02:00:00,21.429634805685076,12.271798381183284,2,0,2,0.7602156552650869
2020-02-10 03:00:00,19136.273948142,PJM_Load,2020-02-10 03:00:00,15.246889031748744,14.95647766495279,3,0,2,0.820852222093992
2020-02-10 04:00:00,18893.13402664041,PJM_Load,2020-02-10 04:00:00,19.806403221492573,6.769822723634816,4,0,2,0.8024740758485704
2020-02-10 05:00:00,17905.74110603153,PJM_Load,2020-02-10 05:00:00,19.959545317092207,6.313926440023961,5,0,2,0.7278402954945471
2020-02-10 06:00:00,18805.23742318844,PJM_Load,2020-02-10 06:00:00,14.36728233780248,10.673374658115922,6,0,2,0.795830260950795
2020-02-10 07:00:00,19077.17988966188,PJM_Load,2020-02-10 07:00:00,20.00856981389635,11.335166348039404,7,0,2,0.816385496752156
2020-02-10 08:00:00,19647.47352830934,PJM_Load,2020-02-10 08:00:00,16.686306390961793,5.671780661606423,8,0,2,0.859492115480863
2020-02-10 09:00:00,17929.25191393225,PJM_Load,2020-02-10 09:00:00,18.001176603756125,5.26584160627103,9,0,2,0.7296174000657707
2020-02-10 10:00:00,18069.23838918325,PJM_Load,2020-02-10 10:00:00,21.499507028156184,9.97830299784814,10,0,2,0.7401985168920635
2020-02-10 11:00:00,18161.736936652826,PJM_Load,2020-02-10 11:00:00,21.3920462742532,10.686794654371829,11,0,2,0.7471901775884491
2020-02-10 12:00:00,17113.292343207006,PJM_Load,2020-02-10 12:00:00,19.99440559723793,7.436594803998327,12,0,2,0.6679417022678584
2020-02-10 13:00:00,17358.233512702427,PJM_Load,2020-02-10 13:00:00,16.511453073173357,10.10373162276153,13,0,2,0.6864559989193941
2020-02-10 14:00:00,15757.627578455904,PJM_Load,2020-02-10 14:00:00,20.433025163159183,5.901987821440113,14,0,2,0.5654714655724906
2020-02-10 15:00:00,15218.45783343726,PJM_Load,2020-02-10 15:00:00,20.305207971672704,7.352757562485124,15,0,2,0.5247173995027825
2020-02-10 16:00:00,15120.417309009066,PJM_Load,2020-02-10 16:00:00,20.758927328123832,8.783062568976584,16,0,2,0.5173068390123803
2020-02-10 17:00:00,14156.05569349597,PJM_Load,2020-02-10 17:00:00,20.622916909839056,14.19819963427165,17,0,2,0.44441391919108697
2020-02-10 18:00:00,15289.337943336985,PJM_Load,2020-02-10 18:00:00,22.4779361499647,9.228622539544917,18,0,2,0.5300749936715385
2020-02-10 19:00:00,15331.846714725763,PJM_Load,2020-02-10 19:00:00,16.036192797589216,8.244462196594391,19,0,2,0.5332880917611957
2020-02-10 20:00:00,15524.208720562872,PJM_Load,2020-02-10 20:00:00,23.89240965057634,5.905044018995432,20,0,2,0.547828102523328
2020-02-10 21:00:00,16035.194958033477,PJM_Load,2020-02-10 21:00:00,20.88309276258706,6.343175005481364,21,0,2,0.5864518700380805
2020-02-10 22:00:00,15353.826983006244,PJM_Load,2020-02-10 22:00:00,16.68437056260829,13.331354108185588,22,0,2,0.5349495078810889
2020-02-10 23:00:00,16323.631451250523,PJM_Load,2020-02-10 23:00:00,18.7368800015473,11.919479319799576,23,0,2,0.6082538350223656
2020-02-11 00:00:00,17219.24984297149,PJM_Load,2020-02-11 00:00:00,18.26671546773156,12.562855467333351,0,1,2,0.6759506808611095
2020-02-11 01:00:00,18014.11075708564,PJM_Load,2020-02-11 01:00:00,24.55148063771441,8.833968174922461,1,1,2,0.7360316006629364
2020-02-11 02:00:00,17969.73079224361,PJM_Load,2020-02-11 02:00:00,21.668068433006383,9.94423268840372,2,1,2,0.7326770652201493
2020-02-11 03:00:00,18527.11893101532,PJM_Load,2020-02-11 03:00:00,21.736998528222266,6.0020860531063,3,1,2,0.7748081996983802
2020-02-11 04:00:00,19026.54853952598,PJM_Load,2020-02-11 04:00:00,23.973522772177205,8.408755267277233,4,1,2,0.8125584396746754
2020-02-11 05:00:00,19691.87064214613,PJM_Load,2020-02-11 05:00:00,22.21752934585881,7.0396728806899125,5,1,2,0.862847947159709
2020-02-11 06:00:00,18216.263813882804,PJM_Load,2020-02-11 06:00:00,21.332917082087988,13.984259144864923,6,1,2,0.7513116847348276
2020-02-11 07:00:00,19504.769871561934,PJM_Load,2020-02-11 07:00:00,26.184682197623037,14.159862529273685,7,1,2,0.8487056158502659
2020-02-11 08:00:00,19542.654465228912,PJM_Load,2020-02-11 08:00:00,18.433304922167427,8.044205178979539,8,1,2,0.8515691875688065
2020-02-11 09:00:00,19349.50381371702,PJM_Load,2020-02-11 09:00:00,16.117329876075353,5.767731204474339,9,1,2,0.836969565676353
2020-02-11 10:00:00,17295.636419006194,PJM_Load,2020-02-11 10:00:00,17.374088142380238,9.382088103559465,10,1,2,0.6817244906776254
2020-02-11 11:00:00,17820.43991878975,PJM_Load,2020-02-11 11:00:00,26.862844890816927,12.332545530432464,11,1,2,0.7213926595639444
2020-02-11 12:00:00,16809.119554694153,PJM_Load,2020-02-11 12:00:00,17.4270815133439,7.914580228304241,12,1,2,0.6449502825263234
2020-02-11 13:00:00,16429.374421312037,PJM_Load,2020-02-11 13:00:00,18.38766351376174,10.23800021328968,13,1,2,0.6162465980216045
2020-02-11 14:00:00,16484.303327510406,PJM_Load,2020-02-11 14:00:00,24.848559929156902,8.121669870442377,14,1,2,0.6203984932142173
2020-02-11 15:00:00,15375.926646251106,PJM_Load,2020-02-11 15:00:00,17.176170133542087,13.077236885814717,15,1,2,0.5366199486732892
2020-02-11 16:00:00,15747.9310439662,PJM_Load,2020-02-11 16:00:00,17.84842774582192,8.910210504977428,16,1,2,0.5647385364515753
2020-02-11 17:00:00,14912.626568678805,PJM_Load,2020-02-11 17:00:00,16.11762015204702,14.886222109683317,17,1,2,0.5016006210015751
2020-02-11 18:00:00,15433.963834553631,PJM_Load,2020-02-11 18:00:00,23.624021197845764,11.12190898708553,18,1,2,0.541006788677636
2020-02-11 19:00:00,14745.37226413648,PJM_Load,2020-02-11 19:00:00,21.55495288660924,10.197384215611,19,1,2,0.4889584187253231
2020-02-11 20:00:00,15938.809750532188,PJM_Load,2020-02-11 20:00:00,21.79247418480079,7.2000184298342695,20,1,2,0.5791664295048506
2020-02-11 21:00:00,15448.17570441226,PJM_Load,2020-02-11 21:00:00,22.702611246223857,10.160184932027825,21,1,2,0.5420810171345252
2020-02-11 22:00:00,15990.160986309576,PJM_Load,2020-02-11 22:00:00,21.98904375506592,6.920248564922362,22,1,2,0.5830479003680951
2020-02-11 23:00:00,16522.68368183774,PJM_Load,2020-02-11 23:00:00,16.58129354661356,10.067124761278674,23,1,2,0.6232995378490214
2020-02-12 00:00:00,16738.3472256155,PJM_Load,2020-02-12 00:00:00,18.310008946897,8.48311943016106,0,2,2,0.6396008351550158
2020-02-12 01:00:00,16718.40448212485,PJM_Load,2020-02-12 01:00:00,20.02702443847467,12.840581462896958,1,2,2,0.6380934288264186
2020-02-12 02:00:00,18030.10159110733,PJM_Load,2020-02-12 02:00:00,20.092110789230965,12.124339709688458,2,2,2,0.73724029516453
2020-02-12 03:00:00,19210.307445966107,PJM_Load,2020-02-12 03:00:00,22.430076637742665,7.621546714723121,3,2,2,0.8264481704749438
2020-02-12 04:00:00,19199.83289507076,PJM_Load,2020-02-12 04:00:00,17.796442759228334,11.666829575112253,4,2,2,0.8256564336551695
2020-02-12 05:00:00,18937.68938974216,PJM_Load,2020-02-12 05:00:00,25.394057126544272,13.236235513658052,5,2,2,0.8058418690683955
2020-02-12 06:00:00,18967.049945436404,PJM_Load,2020-02-12 06:00:00,21.69177996296614,10.070044141881922,6,2,2,0.8080611368178592
2020-02-12 07:00:00,19435.30021003468,PJM_Load,2020-02-12 07:00:00,20.3331906776556,5.141511716979144,7,2,2,0.8434546328307642
2020-02-12 08:00:00,18067.277238852563,PJM_Load,2020-02-12 08:00:00,25.291555123270008,13.283401228577349,8,2,2,0.7400502799947082
2020-02-12 09:00:00,18810.950066901965,PJM_Load,2020-02-12 09:00:00,19.58291118202511,6.408977525029349,9,2,2,0.7962620608829774
2020-02-12 10:00:00,18217.26651404434,PJM_Load,2020-02-12 10:00:00,22.476779195873707,6.864728457124069,10,2,2,0.7513874755391314
2020-02-12 11:00:00,17846.890311841005,PJM_Load,2020-02-12 11:00:00,20.77370325806756,12.2123133863946,11,2,2,0.7233919576995311
2020-02-12 12:00:00,16830.391262556743,PJM_Load,2020-02-12 12:00:00,17.9905971108054,5.527273157777496,12,2,2,0.6465581408968213
2020-02-12 13:00:00,16394.211684514394,PJM_Load,2020-02-12 13:00:00,20.53102356437077,12.21172294111228,13,2,2,0.6135887625034167
2020-02-12 14:00:00,15584.355030014269,PJM_Load,2020-02-12 14:00:00,18.687267494090133,12.874248027476296,14,2,2,0.552374364052054
2020-02-12 15:00:00,16065.4715759983,PJM_Load,2020-02-12 15:00:00,19.590121707359145,11.03343225540746,15,2,2,0.5887403799188844
2020-02-12 16:00:00,15552.973036410029,PJM_Load,2020-02-12 16:00:00,20.83286854957666,11.000695229314337,16,2,2,0.5500023024655825
2020-02-12 17:00:00,14448.407651006008,PJM_Load,2020-02-12 17:00:00,20.894064838835185,9.23557362767907,17,2,2,0.46651184123150236
2020-02-12 18:00:00,15324.185757321797,PJM_Load,2020-02-12 18:00:00,20.514351051946093,9.328616969773313,18,2,2,0.532709025211036
2020-02-12 19:00:00,15951.417327127969,PJM_Load,2020-02-12 19:00:00,13.021066262484329,13.449405715469773,19,2,2,0.5801193947153627
2020-02-12 20:00:00,15345.892416707791,PJM_Load,2020-02-12 20:00:00,18.612968846084936,11.111681878994585,20,2,2,0.5343497601353202
2020-02-12 21:00:00,15886.761655681566,PJM_Load,2020-02-12 21:00:00,20.75911744064467,9.905478398497872,21,2,2,0.5752322853583327
2020-02-12 22:00:00,16109.067483006233,PJM_Load,2020-02-12 22:00:00,20.404216176934177,8.120913226851574,22,2,2,0.592035651011124
2020-02-12 23:00:00,16970.124456960304,PJM_Load,2020-02-12 23:00:00,21.866499266818717,12.131046653195057,23,2,2,0.6571201130576614
2020-02-13 00:00:00,17243.973914894654,PJM_Load,2020-02-13 00:00:00,23.963716387916527,11.422657321968853,0,3,2,0.6778194920657032
2020-02-13 01:00:00,17377.950341290656,PJM_Load,2020-02-13 01:00:00,20.585415491866232,12.890616343544648,1,3,2,0.6879463290842329
2020-02-13 02:00:00,18800.17985928585,PJM_Load,2020-02-13 02:00:00,24.14443077008781,5.7389799105683,2,3,2,0.7954479763449873
2020-02-13 03:00:00,18053.83013528068,PJM_Load,2020-02-13 03:00:00,22.34196370171162,8.727198400068644,3,3,2,0.7390338577038102
2020-02-13 04:00:00,18075.951665863617,PJM_Load,2020-02-13 04:00:00,23.012718425784577,11.068991257333582,4,3,2,0.7407059513761078
2020-02-13 05:00:00,18734.42870616269,PJM_Load,2020-02-13 05:00:00,22.12851158839862,6.874257215871923,5,3,2,0.7904780631343562
2020-02-13 06:00:00,18430.15458026068,PJM_Load,2020-02-13 06:00:00,22.84416615746287,12.703703586884943,6,3,2,0.7674789836331792
2020-02-13 07:00:00,19561.87551096566,PJM_Load,2020-02-13 07:00:00,14.09758083689382,14.664529407869535,7,3,2,0.8530220431400277
2020-02-13 08:00:00,18542.26292153724,PJM_Load,2020-02-13 08:00:00,20.929831660755468,14.833249654730247,8,3,2,0.7759528840876497
2020-02-13 09:00:00,18375.47785893445,PJM_Load,2020-02-13 09:00:00,24.34708683114411,11.894048422623452,9,3,2,0.7633461502648544
2020-02-13 10:00:00,18313.900319938708,PJM_Load,2020-02-13 10:00:00,15.777062140586173,13.444183786889772,10,3,2,0.758691706806504
2020-02-13 11:00:00,17071.886891720835,PJM_Load,2020-02-13 11:00:00,25.259877956375394,14.44663453594681,11,3,2,0.6648120004974909
2020-02-13 12:00:00,16746.767258401887,PJM_Load,2020-02-13 12:00:00,17.52643786202376,11.839553557071696,12,3,2,0.6402372777144434
2020-02-13 13:00:00,16456.59402573629,PJM_Load,2020-02-13 13:00:00,13.151640673072423,5.960900251543738,13,3,2,0.6183040383126188
2020-02-13 14:00:00,16369.536318396473,PJM_Load,2020-02-13 14:00:00,19.71923613258805,12.97034172193745,14,3,2,0.6117236328103006
2020-02-13 15:00:00,15681.20401958196,PJM_Load,2020-02-13 15:00:00,19.401774956741047,8.597681299930805,15,3,2,0.5596948603449046
2020-02-13 16:00:00,15051.27220590736,PJM_Load,2020-02-13 16:00:00,17.346944856970346,11.198651443994622,16,3,2,0.5120803882958138
2020-02-13 17:00:00,15199.216192942204,PJM_Load,2020-02-13 17:00:00,19.139131819971062,7.595500849374813,17,3,2,0.523262987241579
2020-02-13 18:00:00,14759.574441457622,PJM_Load,2020-02-13 18:00:00,28.984218283033982,13.661117081403027,18,3,2,0.49003191455521145
2020-02-13 19:00:00,15715.650878840272,PJM_Load,2020-02-13 19:00:00,21.575483533755516,10.611232265257865,19,3,2,0.5622985850365758
2020-02-13 20:00:00,15893.918019353405,PJM_Load,2020-02-13 20:00:00,22.721951214080796,13.004440585251055,20,3,2,0.5757732113294123
2020-02-13 21:00:00,15328.689863570473,PJM_Load,2020-02-13 21:00:00,23.47183916564337,8.746928885658392,21,3,2,0.5330494757747768
2020-02-13 22:00:00,15193.348203518311,PJM_Load,2020-02-13 22:00:00,23.560717338915737,9.82577438426278,22,3,2,0.5228194452385511
2020-02-13 23:00:00,17728.499803677856,PJM_Load,2020-02-13 23:00:00,20.64032506446301,13.447907231377352,23,3,2,0.7144432089311068
2020-02-14 00:00:00,17122.585472438273,PJM_Load,2020-02-14 00:00:00,22.34051979528713,13.005251878634896,0,4,2,0.6686441393133058
2020-02-14 01:00:00,18225.67280501535,PJM_Load,2020-02-14 01:00:00,26.129134541024253,6.549917595243233,1,4,2,0.752022879399973
2020-02-14 02:00:00,18307.67305540979,PJM_Load,2020-02-14 02:00:00,22.261601338641448,13.756226975659365,2,4,2,0.758221008381027
2020-02-14 03:00:00,18471.781922318827,PJM_Load,2020-02-14 03:00:00,18.86023231583985,7.321526282294043,3,4,2,0.7706254573814149
2020-02-14 04:00:00,18499.1559350668,PJM_Load,2020-02-14 04:00:00,18.41336558235569,5.22739681406719,4,4,2,0.7726945688893043
2020-02-14 05:00:00,19953.658155991627,PJM_Load,2020-02-14 05:00:00,14.516640395304192,5.734127972212264,5,4,2,0.8826356035222058
2020-02-14 06:00:00,18751.63442608636,PJM_Load,2020-02-14 06:00:00,21.08530234885229,9.019342581509129,6,4,2,0.7917785868618548
2020-02-14 07:00:00,20157.72101343253,PJM_Load,2020-02-14 07:00:00,20.462508961229997,12.04061312124214,7,4,2,0.8980600431376602
2020-02-14 08:00:00,19297.73659902744,PJM_Load,2020-02-14 08:00:00,21.693045999122607,5.683640774344729,8,4,2,0.8330566523365457
2020-02-14 09:00:00,17825.242325080813,PJM_Load,2020-02-14 09:00:00,22.1789039597112,11.04700335086576,9,4,2,0.7217556576458801
2020-02-14 10:00:00,17650.82896015026,PJM_Load,2020-02-14 10:00:00,23.29630825529686,5.237491359664833,10,4,2,0.7085723255626339
2020-02-14 11:00:00,17697.148410573445,PJM_Load,2020-02-14 11:00:00,20.231459371243936,10.964833122095031,11,4,2,0.71207346033568
2020-02-14 12:00:00,17625.946186918005,PJM_Load,2020-02-14 12:00:00,21.70207158037741,10.734622704667006,12,4,2,0.7066915186485336
2020-02-14 13:00:00,16854.228360705827,PJM_Load,2020-02-14 13:00:00,21.98960469125893,13.51840007243413,13,4,2,0.6483599086737657
2020-02-14 14:00:00,17144.15726611878,PJM_Load,2020-02-14 14:00:00,20.71272740672777,13.341866097518992,14,4,2,0.6702746801828923
2020-02-14 15:00:00,15360.177713791174,PJM_Load,2020-02-14 15:00:00,18.30111635845788,11.249221046241118,15,4,2,0.5354295387144048
2020-02-14 16:00:00,14906.586319436346,PJM_Load,2020-02-14 16:00:00,21.68604208992288,6.010534554770763,16,4,2,0.5011440584459441
2020-02-14 17:00:00,16030.889402126732,PJM_Load,2020-02-14 17:00:00,23.92750062209005,7.712391011391056,17,4,2,0.5861264272410551
2020-02-14 18:00:00,14764.889692532355,PJM_Load,2020-02-14 18:00:00,26.91852972174695,8.64155986118526,18,4,2,0.4904336768860509
2020-02-14 19:00:00,14949.780107758674,PJM_Load,2020-02-14 19:00:00,24.897102010386384,6.9066203449040975,19,4,2,0.5044089347105205
2020-02-14 20:00:00,14685.158381876952,PJM_Load,2020-02-14 20:00:00,18.38834773765836,5.429636087864472,20,4,2,0.4844070495904813
2020-02-14 21:00:00,15668.144977503867,PJM_Load,2020-02-14 21:00:00,24.2864530891732,5.837674424124155,21,4,2,0.5587077703448169
2020-02-14 22:00:00,16753.970687537512,PJM_Load,2020-02-14 22:00:00,15.68668098288882,5.997666190476072,22,4,2,0.6407817612089901
2020-02-14 23:00:00,16691.750187396312,PJM_Load,2020-02-14 23:00:00,23.89822707531996,12.031266233138158,23,4,2,0.636078718434294
2020-02-15 00:00:00,16592.579296433058,PJM_Load,2020-02-15 00:00:00,17.985989944019025,12.25546469485095,0,5,2,0.6285827172586929
2020-02-15 01:00:00,16650.833104832556,PJM_Load,2020-02-15 01:00:00,21.342453580390355,9.346313027262031,1,5,2,0.6329859308630528
2020-02-15 02:00:00,18397.734163018416,PJM_Load,2020-02-15 02:00:00,16.175995950066337,8.963412399464483,2,5,2,0.7650284310224182
2020-02-15 03:00:00,18471.829014404717,PJM_Load,2020-02-15 03:00:00,19.81312870143491,7.934828267735644,3,5,2,0.7706290169171592
2020-02-15 04:00:00,19399.330264137367,PJM_Load,2020-02-15 04:00:00,18.089223388283862,11.4187208364995,4,5,2,0.8407357830340787
2020-02-15 05:00:00,18991.94526075368,PJM_Load,2020-02-15 05:00:00,25.795165805151303,5.647761507664288,5,5,2,0.8099428917468778
2020-02-15 06:00:00,18931.253703803734,PJM_Load,2020-02-15 06:00:00,21.77089381120512,8.897122268154291,6,5,2,0.8053554167547006
2020-02-15 07:00:00,18790.51907381225,PJM_Load,2020-02-15 07:00:00,18.971174275498225,10.582134310415842,7,5,2,0.7947177493745132
2020-02-15 08:00:00,19673.561951073145,PJM_Load,2020-02-15 08:00:00,24.871557749625037,11.689562379900256,8,5,2,0.8614640534740341
2020-02-15 09:00:00,18011.52102019531,PJM_Load,2020-02-15 09:00:00,20.024140550732376,14.981663264618128,9,5,2,0.7358358509768554
2020-02-15 10:00:00,17907.009317499393,PJM_Load,2020-02-15 10:00:00,17.505785927115,10.655888498818564,10,5,2,0.7279361554244284
2020-02-15 11:00:00,17630.187517814815,PJM_Load,2020-02-15 11:00:00,17.130451207434966,6.7283060836366335,11,5,2,0.7070121068884878
2020-02-15 12:00:00,17390.029045542356,PJM_Load,2020-02-15 12:00:00,16.520870639546178,8.452232158809075,12,5,2,0.6888593185753129
2020-02-15 13:00:00,16893.765504707382,PJM_Load,2020-02-15 13:00:00,16.923441925004223,11.45134964581762,13,5,2,0.6513483912318723
2020-02-15 14:00:00,15833.160672297528,PJM_Load,2020-02-15 14:00:00,28.20847408511585,14.857238362846797,14,5,2,0.5711807634797101
2020-02-15 15:00:00,15494.500356927732,PJM_Load,2020-02-15 15:00:00,23.162029554026294,10.737945891017633,15,5,2,0.5455825451166014
2020-02-15 16:00:00,14723.154896525772,PJM_Load,2020-02-15 16:00:00,21.558830788886137,13.438907696199344,16,5,2,0.4872790810475933
2020-02-15 17:00:00,15025.867351329169,PJM_Load,2020-02-15 17:00:00,22.63769775730228,11.424057228388978,17,5,2,0.5101601189714748
2020-02-15 18:00:00,15170.773820313894,PJM_Load,2020-02-15 18:00:00,17.96309115755506,14.435066031815108,18,5,2,0.5211131219273943
2020-02-15 19:00:00,14434.879695451891,PJM_Load,2020-02-15 19:00:00,20.09243740937925,13.174371047453024,19,5,2,0.4654893076054334
2020-02-15 20:00:00,15564.398962165096,PJM_Load,2020-02-15 20:00:00,22.10732706079936,6.46756182067679,20,5,2,0.5508659505790603
2020-02-15 21:00:00,14889.068341222128,PJM_Load,2020-02-15 21:00:00,20.483861880003825,7.9533725771507955,21,5,2,0.49981993214222276
2020-02-15 22:00:00,16556.814952715453,PJM_Load,2020-02-15 22:00:00,23.11076558195793,7.487592954182746,22,5,2,0.6258794082539256
2020-02-15 23:00:00,15958.22093467524,PJM_Load,2020-02-15 23:00:00,20.797760076581422,14.591314598895172,23,5,2,0.5806336570122657
2020-02-16 00:00:00,17915.609288091688,PJM_Load,2020-02-16 00:00:00,15.676036587080404,10.550219459617704,0,6,2,0.728586198890246
2020-02-16 01:00:00,16631.813192721613,PJM_Load,2020-02-16 01:00:00,20.52792044101786,11.93453810394182,1,6,2,0.6315482783204704
2020-02-16 02:00:00,18981.611074928453,PJM_Load,2020-02-16 02:00:00,22.46026391137321,12.258378715661346,2,6,2,0.8091617646606697
2020-02-16 03:00:00,19106.27451015129,PJM_Load,2020-02-16 03:00:00,20.77377224916817,5.906159549746199,3,6,2,0.8185846633349498
2020-02-16 04:00:00,18136.25519322425,PJM_Load,2020-02-16 04:00:00,15.715457375850216,5.91899867509731,4,6,2,0.7452640964890291
2020-02-16 05:00:00,19076.103866167945,PJM_Load,2020-02-16 05:00:00,15.195377480551372,5.74529964831123,5,6,2,0.8163041636785378
2020-02-16 06:00:00,18949.13346411225,PJM_Load,2020-02-16 06:00:00,14.61535344984433,12.292024765655484,6,6,2,0.8067068889759368
2020-02-16 07:00:00,19075.91142131838,PJM_Load,2020-02-16 07:00:00,25.060373660237623,5.128607285738775,7,6,2,0.8162896174058909
2020-02-16 08:00:00,18627.09255560262,PJM_Load,2020-02-16 08:00:00,21.011367510081477,14.401450825740149,8,6,2,0.7823648768660096
