Datetime,MW,Region
2020-03-11 18:00:00,16144.903133630945,PJM_Load
2020-03-11 19:00:00,15239.98737443516,PJM_Load
2020-03-11 20:00:00,15796.400827327574,PJM_Load
2020-03-11 21:00:00,16413.637195639505,PJM_Load
2020-03-11 22:00:00,16428.302970082856,PJM_Load
2020-03-11 23:00:00,16795.852207165688,PJM_Load
2020-03-12 00:00:00,18074.952877326672,PJM_Load
2020-03-12 01:00:00,18057.741114470704,PJM_Load
2020-03-12 02:00:00,18931.8442239577,PJM_Load
2020-03-12 03:00:00,19155.88984694063,PJM_Load
2020-03-12 04:00:00,18670.17040005478,PJM_Load
2020-03-12 05:00:00,19408.77006573673,PJM_Load
2020-03-12 06:00:00,20040.401425212545,PJM_Load
2020-03-12 07:00:00,19246.698816501987,PJM_Load
2020-03-12 08:00:00,18926.747209339912,PJM_Load
2020-03-12 09:00:00,18912.28482768368,PJM_Load
2020-03-12 10:00:00,19005.374873493358,PJM_Load
2020-03-12 11:00:00,18450.448275568076,PJM_Load
2020-03-12 12:00:00,18720.15232589496,PJM_Load
2020-03-12 13:00:00,17783.46045475159,PJM_Load
2020-03-12 14:00:00,16870.635998549413,PJM_Load
2020-03-12 15:00:00,16515.708365794006,PJM_Load
2020-03-12 16:00:00,16208.478797757722,PJM_Load
2020-03-12 17:00:00,15730.822999408578,PJM_Load
2020-03-12 18:00:00,16496.08386082151,PJM_Load
2020-03-12 19:00:00,15650.008737325574,PJM_Load
2020-03-12 20:00:00,15774.305515451424,PJM_Load
2020-03-12 21:00:00,16636.337573571225,PJM_Load
2020-03-12 22:00:00,17139.29277887625,PJM_Load
2020-03-12 23:00:00,17412.77693865235,PJM_Load
2020-03-13 00:00:00,17262.786703550537,PJM_Load
2020-03-13 01:00:00,19264.010112519307,PJM_Load
2020-03-13 02:00:00,19676.767470646024,PJM_Load
2020-03-13 03:00:00,19685.192783129107,PJM_Load
2020-03-13 04:00:00,19581.557613760575,PJM_Load
2020-03-13 05:00:00,19242.177421625685,PJM_Load
2020-03-13 06:00:00,20486.137553734112,PJM_Load
2020-03-13 07:00:00,20342.253509853617,PJM_Load
2020-03-13 08:00:00,20138.316871052368,PJM_Load
2020-03-13 09:00:00,20078.178915677763,PJM_Load
2020-03-13 10:00:00,19961.08847224854,PJM_Load
2020-03-13 11:00:00,18954.611021005523,PJM_Load
2020-03-13 12:00:00,18487.488958285783,PJM_Load
2020-03-13 13:00:00,16744.42993138609,PJM_Load
2020-03-13 14:00:00,17427.600315021962,PJM_Load
2020-03-13 15:00:00,16804.293522861764,PJM_Load
2020-03-13 16:00:00,16412.79625662598,PJM_Load
2020-03-13 17:00:00,15493.892201922987,PJM_Load
2020-03-13 18:00:00,15734.992767222908,PJM_Load
2020-03-13 19:00:00,15838.12595493007,PJM_Load
2020-03-13 20:00:00,15934.176274595762,PJM_Load
2020-03-13 21:00:00,16526.1968375815,PJM_Load
2020-03-13 22:00:00,16550.766285177044,PJM_Load
2020-03-13 23:00:00,17364.50252391016,PJM_Load
2020-03-14 00:00:00,18127.167594758517,PJM_Load
2020-03-14 01:00:00,18374.504988767978,PJM_Load
2020-03-14 02:00:00,19576.567537652885,PJM_Load
2020-03-14 03:00:00,18940.519934732783,PJM_Load
2020-03-14 04:00:00,19680.826911059772,PJM_Load
2020-03-14 05:00:00,19891.10409466472,PJM_Load
2020-03-14 06:00:00,19567.915266423242,PJM_Load
2020-03-14 07:00:00,20046.60576571707,PJM_Load
2020-03-14 08:00:00,18700.58014752801,PJM_Load
2020-03-14 09:00:00,19439.990936670747,PJM_Load
2020-03-14 10:00:00,19676.348709859758,PJM_Load
2020-03-14 11:00:00,18385.847768720716,PJM_Load
2020-03-14 12:00:00,17194.4712938852,PJM_Load
2020-03-14 13:00:00,18554.454002716127,PJM_Load
2020-03-14 14:00:00,16475.214489178346,PJM_Load
2020-03-14 15:00:00,16687.985890877648,PJM_Load
2020-03-14 16:00:00,16282.924433569984,PJM_Load
2020-03-14 17:00:00,15644.235992033748,PJM_Load
2020-03-14 18:00:00,14987.98860593445,PJM_Load
2020-03-14 19:00:00,15396.729214178305,PJM_Load
2020-03-14 20:00:00,16138.987567064833,PJM_Load
2020-03-14 21:00:00,16403.333607762954,PJM_Load
2020-03-14 22:00:00,16903.70385176196,PJM_Load
2020-03-14 23:00:00,18254.51152732357,PJM_Load
2020-03-15 00:00:00,17711.409328251055,PJM_Load
2020-03-15 01:00:00,18404.394215626406,PJM_Load
2020-03-15 02:00:00,18932.92374024117,PJM_Load
2020-03-15 03:00:00,18995.008141636787,PJM_Load
2020-03-15 04:00:00,19662.481438502495,PJM_Load
2020-03-15 05:00:00,19372.89347555687,PJM_Load
2020-03-15 06:00:00,20349.59738762004,PJM_Load
2020-03-15 07:00:00,20432.725680962893,PJM_Load
2020-03-15 08:00:00,19579.289791850744,PJM_Load
2020-03-15 09:00:00,19916.837925032778,PJM_Load
2020-03-15 10:00:00,18029.006315746563,PJM_Load
2020-03-15 11:00:00,17409.102784719053,PJM_Load
2020-03-15 12:00:00,18555.85776287812,PJM_Load
2020-03-15 13:00:00,17532.611857728876,PJM_Load
2020-03-15 14:00:00,17316.198490872546,PJM_Load
2020-03-15 15:00:00,16982.572234429364,PJM_Load
2020-03-15 16:00:00,16488.896087537734,PJM_Load
2020-03-15 17:00:00,16038.249205362616,PJM_Load
2020-03-15 18:00:00,15829.257451936583,PJM_Load
2020-03-15 19:00:00,16179.820576165983,PJM_Load
2020-03-15 20:00:00,16247.981462152993,PJM_Load
2020-03-15 21:00:00,16331.564466756588,PJM_Load
2020-03-15 22:00:00,16468.127372205505,PJM_Load
2020-03-15 23:00:00,17254.140565847923,PJM_Load
2020-03-16 00:00:00,17591.57821581876,PJM_Load
2020-03-16 01:00:00,18277.429245397783,PJM_Load
2020-03-16 02:00:00,19005.334812047924,PJM_Load
2020-03-16 03:00:00,19276.304410832974,PJM_Load
2020-03-16 04:00:00,19562.608857924282,PJM_Load
2020-03-16 05:00:00,20145.8900510544,PJM_Load
2020-03-16 06:00:00,19560.098942634202,PJM_Load
2020-03-16 07:00:00,19905.05657380892,PJM_Load
2020-03-16 08:00:00,19714.732545797564,PJM_Load
2020-03-16 09:00:00,19310.127760298787,PJM_Load
2020-03-16 10:00:00,18938.57838006574,PJM_Load
2020-03-16 11:00:00,18214.19924303434,PJM_Load
2020-03-16 12:00:00,17395.569245392355,PJM_Load
2020-03-16 13:00:00,17157.520171171414,PJM_Load
2020-03-16 14:00:00,17433.829533907392,PJM_Load
2020-03-16 15:00:00,16956.684929070238,PJM_Load
2020-03-16 16:00:00,16214.205080319727,PJM_Load
2020-03-16 17:00:00,16045.493943398425,PJM_Load
2020-03-16 18:00:00,15835.420090502275,PJM_Load
2020-03-16 19:00:00,16745.014839727566,PJM_Load
2020-03-16 20:00:00,16031.884267354493,PJM_Load
2020-03-16 21:00:00,16459.870407750455,PJM_Load
2020-03-16 22:00:00,16835.673327300527,PJM_Load
2020-03-16 23:00:00,18155.27841935042,PJM_Load
2020-03-17 00:00:00,17672.529825284364,PJM_Load
2020-03-17 01:00:00,18421.21604436496,PJM_Load
2020-03-17 02:00:00,18712.38920096669,PJM_Load
2020-03-17 03:00:00,19608.6450444973,PJM_Load
2020-03-17 04:00:00,19122.238797017828,PJM_Load
2020-03-17 05:00:00,20255.457560600094,PJM_Load
2020-03-17 06:00:00,20775.50963672418,PJM_Load
2020-03-17 07:00:00,20077.171200405926,PJM_Load
2020-03-17 08:00:00,19801.790734580652,PJM_Load
2020-03-17 09:00:00,19168.683675544686,PJM_Load
2020-03-17 10:00:00,19634.37613536249,PJM_Load
2020-03-17 11:00:00,18138.285291237306,PJM_Load
2020-03-17 12:00:00,17201.85941071883,PJM_Load
2020-03-17 13:00:00,17207.037794710766,PJM_Load
2020-03-17 14:00:00,17598.971353405876,PJM_Load
2020-03-17 15:00:00,15698.5737627677,PJM_Load
2020-03-17 16:00:00,15837.073417844571,PJM_Load
2020-03-17 17:00:00,15820.75105658324,PJM_Load
2020-03-17 18:00:00,15846.27279110092,PJM_Load
2020-03-17 19:00:00,16222.232360417049,PJM_Load
2020-03-17 20:00:00,15662.807973400675,PJM_Load
2020-03-17 21:00:00,15945.134577329898,PJM_Load
2020-03-17 22:00:00,17161.446735145586,PJM_Load
2020-03-17 23:00:00,18376.439130171035,PJM_Load
2020-03-18 00:00:00,17546.215856379276,PJM_Load
2020-03-18 01:00:00,18318.717082306724,PJM_Load
2020-03-18 02:00:00,18730.33518630693,PJM_Load
2020-03-18 03:00:00,18992.33881976472,PJM_Load
2020-03-18 04:00:00,20340.40872319292,PJM_Load
2020-03-18 05:00:00,19887.81485975884,PJM_Load
2020-03-18 06:00:00,19917.064968285722,PJM_Load
2020-03-18 07:00:00,18481.564580361548,PJM_Load
2020-03-18 08:00:00,20372.817053398347,PJM_Load
2020-03-18 09:00:00,19866.711460552884,PJM_Load
2020-03-18 10:00:00,18894.92550662809,PJM_Load
2020-03-18 11:00:00,18196.050529589935,PJM_Load
2020-03-18 12:00:00,17801.383785737333,PJM_Load
2020-03-18 13:00:00,17707.33002181618,PJM_Load
2020-03-18 14:00:00,16990.171075642607,PJM_Load
2020-03-18 15:00:00,17043.012391919565,PJM_Load
2020-03-18 16:00:00,16474.12721914903,PJM_Load
2020-03-18 17:00:00,16182.204205983406,PJM_Load
2020-03-18 18:00:00,15165.048859268281,PJM_Load
2020-03-18 19:00:00,15959.847569721618,PJM_Load
2020-03-18 20:00:00,16632.284941881982,PJM_Load
2020-03-18 21:00:00,15802.321460785284,PJM_Load
2020-03-18 22:00:00,16525.371748952115,PJM_Load
2020-03-18 23:00:00,17370.890286980233,PJM_Load
2020-03-19 00:00:00,19122.704839603,PJM_Load
2020-03-19 01:00:00,19435.239396064284,PJM_Load
2020-03-19 02:00:00,18383.292511346706,PJM_Load
2020-03-19 03:00:00,19725.57714360668,PJM_Load
2020-03-19 04:00:00,19148.081267946378,PJM_Load
2020-03-19 05:00:00,18950.41994710139,PJM_Load
2020-03-19 06:00:00,20190.840951923376,PJM_Load
2020-03-19 07:00:00,19675.191811025223,PJM_Load
2020-03-19 08:00:00,18760.821784118616,PJM_Load
2020-03-19 09:00:00,18905.4847185365,PJM_Load
2020-03-19 10:00:00,18902.864657913316,PJM_Load
2020-03-19 11:00:00,18723.492303135845,PJM_Load
2020-03-19 12:00:00,17844.137845817753,PJM_Load
2020-03-19 13:00:00,18586.632710274695,PJM_Load
2020-03-19 14:00:00,17959.64097664118,PJM_Load
2020-03-19 15:00:00,16026.785954093826,PJM_Load
2020-03-19 16:00:00,16414.713408653668,PJM_Load
2020-03-19 17:00:00,15924.916990249625,PJM_Load
2020-03-19 18:00:00,15426.04913905601,PJM_Load
2020-03-19 19:00:00,16711.091525716707,PJM_Load
2020-03-19 20:00:00,16581.30330567755,PJM_Load
2020-03-19 21:00:00,16626.926490337893,PJM_Load
2020-03-19 22:00:00,16900.639824000078,PJM_Load
2020-03-19 23:00:00,17457.652238490642,PJM_Load
2020-03-20 00:00:00,17902.025097098736,PJM_Load
2020-03-20 01:00:00,17570.820982894606,PJM_Load
2020-03-20 02:00:00,18497.283189383783,PJM_Load
2020-03-20 03:00:00,19533.833664042377,PJM_Load
2020-03-20 04:00:00,18662.956541930205,PJM_Load
2020-03-20 05:00:00,19519.14401621982,PJM_Load
2020-03-20 06:00:00,20676.498432029537,PJM_Load
2020-03-20 07:00:00,19879.786859247874,PJM_Load
2020-03-20 08:00:00,20071.82781580965,PJM_Load
2020-03-20 09:00:00,20398.382116059598,PJM_Load
2020-03-20 10:00:00,19322.07138205308,PJM_Load
2020-03-20 11:00:00,18742.861139682227,PJM_Load
2020-03-20 12:00:00,18901.98928418719,PJM_Load
2020-03-20 13:00:00,17733.38485817242,PJM_Load
2020-03-20 14:00:00,16876.463642956704,PJM_Load
2020-03-20 15:00:00,16696.637592317446,PJM_Load
2020-03-20 16:00:00,15459.613338464073,PJM_Load
2020-03-20 17:00:00,16245.23918928511,PJM_Load
2020-03-20 18:00:00,15325.568048532226,PJM_Load
2020-03-20 19:00:00,16388.454925663278,PJM_Load
2020-03-20 20:00:00,16102.360963812276,PJM_Load
2020-03-20 21:00:00,17009.395764952467,PJM_Load
2020-03-20 22:00:00,16865.321384066807,PJM_Load
2020-03-20 23:00:00,16925.77891952673,PJM_Load
2020-03-21 00:00:00,17998.33209278143,PJM_Load
2020-03-21 01:00:00,19644.921053716116,PJM_Load
2020-03-21 02:00:00,18657.62793451199,PJM_Load
2020-03-21 03:00:00,19472.683457965286,PJM_Load
2020-03-21 04:00:00,19143.209111153745,PJM_Load
2020-03-21 05:00:00,19784.978858263083,PJM_Load
2020-03-21 06:00:00,20268.482538113843,PJM_Load
2020-03-21 07:00:00,20037.656830133466,PJM_Load
2020-03-21 08:00:00,19309.67582537793,PJM_Load
2020-03-21 09:00:00,18590.543309272147,PJM_Load
2020-03-21 10:00:00,18371.251825437,PJM_Load
2020-03-21 11:00:00,18114.190030277623,PJM_Load
2020-03-21 12:00:00,17483.963743084234,PJM_Load
2020-03-21 13:00:00,17255.56497705397,PJM_Load
2020-03-21 14:00:00,17037.356225256368,PJM_Load
2020-03-21 15:00:00,16459.828432408467,PJM_Load
2020-03-21 16:00:00,16551.27282876579,PJM_Load
2020-03-21 17:00:00,15694.433469246305,PJM_Load
2020-03-21 18:00:00,16014.532252127168,PJM_Load
2020-03-21 19:00:00,15238.921358408355,PJM_Load
2020-03-21 20:00:00,16533.58528330911,PJM_Load
2020-03-21 21:00:00,16087.87224826765,PJM_Load
2020-03-21 22:00:00,17705.535360267622,PJM_Load
2020-03-21 23:00:00,17611.6553399782,PJM_Load
2020-03-22 00:00:00,18058.374104950854,PJM_Load
2020-03-22 01:00:00,17755.04023319805,PJM_Load
2020-03-22 02:00:00,18504.69707564148,PJM_Load
2020-03-22 03:00:00,19838.06647830753,PJM_Load
2020-03-22 04:00:00,19931.445584251676,PJM_Load
2020-03-22 05:00:00,19329.161515638414,PJM_Load
2020-03-22 06:00:00,20606.203487651805,PJM_Load
2020-03-22 07:00:00,19588.331783274512,PJM_Load
2020-03-22 08:00:00,19296.062450769863,PJM_Load
2020-03-22 09:00:00,19110.610119221514,PJM_Load
2020-03-22 10:00:00,19786.486584254202,PJM_Load
2020-03-22 11:00:00,18742.325878085918,PJM_Load
2020-03-22 12:00:00,18725.891059680795,PJM_Load
2020-03-22 13:00:00,16933.81858232749,PJM_Load
2020-03-22 14:00:00,16785.57149205338,PJM_Load
2020-03-22 15:00:00,16573.96530323585,PJM_Load
2020-03-22 16:00:00,16766.65722914852,PJM_Load
2020-03-22 17:00:00,15947.201009172944,PJM_Load
2020-03-22 18:00:00,14710.78492143107,PJM_Load
2020-03-22 19:00:00,16888.281848974035,PJM_Load
2020-03-22 20:00:00,16221.673836142985,PJM_Load
2020-03-22 21:00:00,16771.679363224015,PJM_Load
2020-03-22 22:00:00,17577.27199686674,PJM_Load
2020-03-22 23:00:00,18261.61426448005,PJM_Load
2020-03-23 00:00:00,18175.312430170063,PJM_Load
2020-03-23 01:00:00,17634.224792530575,PJM_Load
2020-03-23 02:00:00,18814.143603075372,PJM_Load
2020-03-23 03:00:00,18664.31674465227,PJM_Load
2020-03-23 04:00:00,19584.692706802292,PJM_Load
2020-03-23 05:00:00,20189.126430028944,PJM_Load
2020-03-23 06:00:00,20113.66713098997,PJM_Load
2020-03-23 07:00:00,20267.547386463677,PJM_Load
2020-03-23 08:00:00,18820.787066864945,PJM_Load
2020-03-23 09:00:00,18702.715882834273,PJM_Load
2020-03-23 10:00:00,19159.686928040537,PJM_Load
2020-03-23 11:00:00,18416.82389099275,PJM_Load
2020-03-23 12:00:00,17792.59413356329,PJM_Load
2020-03-23 13:00:00,17021.650599239147,PJM_Load
2020-03-23 14:00:00,15704.181524101023,PJM_Load
2020-03-23 15:00:00,17234.76516735563,PJM_Load
2020-03-23 16:00:00,15692.035833111522,PJM_Load
2020-03-23 17:00:00,15609.46035607169,PJM_Load
2020-03-23 18:00:00,14994.376844632632,PJM_Load
2020-03-23 19:00:00,15880.801629678608,PJM_Load
2020-03-23 20:00:00,15515.101379321412,PJM_Load
2020-03-23 21:00:00,17188.28560599931,PJM_Load
2020-03-23 22:00:00,17390.376850420856,PJM_Load
2020-03-23 23:00:00,18225.332799361327,PJM_Load
2020-03-24 00:00:00,19120.6163047801,PJM_Load
2020-03-24 01:00:00,18641.71423879518,PJM_Load
2020-03-24 02:00:00,18808.449203943375,PJM_Load
2020-03-24 03:00:00,19415.22762899975,PJM_Load
2020-03-24 04:00:00,18685.606618741895,PJM_Load
2020-03-24 05:00:00,19915.662469989762,PJM_Load
2020-03-24 06:00:00,20368.07002698645,PJM_Load
2020-03-24 07:00:00,18636.390495263797,PJM_Load
2020-03-24 08:00:00,20532.579426917535,PJM_Load
2020-03-24 09:00:00,19422.839760641727,PJM_Load
2020-03-24 10:00:00,19283.085362098285,PJM_Load
2020-03-24 11:00:00,18007.283532297915,PJM_Load
2020-03-24 12:00:00,17642.177464407123,PJM_Load
2020-03-24 13:00:00,17854.86499857117,PJM_Load
2020-03-24 14:00:00,16079.323517372124,PJM_Load
2020-03-24 15:00:00,16675.691968198957,PJM_Load
2020-03-24 16:00:00,15825.13562942416,PJM_Load
2020-03-24 17:00:00,15792.38361438585,PJM_Load
2020-03-24 18:00:00,15725.277179851777,PJM_Load
2020-03-24 19:00:00,16451.95691857826,PJM_Load
2020-03-24 20:00:00,15318.718394737603,PJM_Load
2020-03-24 21:00:00,16146.523021208506,PJM_Load
2020-03-24 22:00:00,17136.836085982337,PJM_Load
2020-03-24 23:00:00,17381.016600891886,PJM_Load
2020-03-25 00:00:00,17583.43620156242,PJM_Load
2020-03-25 01:00:00,19230.591972495124,PJM_Load
2020-03-25 02:00:00,18794.64844886904,PJM_Load
2020-03-25 03:00:00,19148.407435364137,PJM_Load
2020-03-25 04:00:00,20182.931777561396,PJM_Load
2020-03-25 05:00:00,19231.84732887656,PJM_Load
2020-03-25 06:00:00,20430.93519503846,PJM_Load
2020-03-25 07:00:00,20207.378062467164,PJM_Load
2020-03-25 08:00:00,20377.45946567407,PJM_Load
2020-03-25 09:00:00,20035.044372022803,PJM_Load
2020-03-25 10:00:00,18461.548374882517,PJM_Load
2020-03-25 11:00:00,17887.96465593901,PJM_Load
2020-03-25 12:00:00,18370.26634165345,PJM_Load
2020-03-25 13:00:00,17624.007956676767,PJM_Load
2020-03-25 14:00:00,16640.554105034877,PJM_Load
2020-03-25 15:00:00,15821.705500589716,PJM_Load
2020-03-25 16:00:00,16297.80054271652,PJM_Load
2020-03-25 17:00:00,16138.27543712274,PJM_Load
2020-03-25 18:00:00,16158.733345299148,PJM_Load
2020-03-25 19:00:00,16090.602645348923,PJM_Load
2020-03-25 20:00:00,15921.263512628959,PJM_Load
2020-03-25 21:00:00,16641.09061434143,PJM_Load
2020-03-25 22:00:00,17128.99856038054,PJM_Load
2020-03-25 23:00:00,17219.56867991148,PJM_Load
2020-03-26 00:00:00,17310.047340373683,PJM_Load
2020-03-26 01:00:00,18460.782178033533,PJM_Load
2020-03-26 02:00:00,18218.94442995382,PJM_Load
2020-03-26 03:00:00,19423.58003016723,PJM_Load
2020-03-26 04:00:00,19470.073230569426,PJM_Load
2020-03-26 05:00:00,19509.156311421408,PJM_Load
2020-03-26 06:00:00,19976.76738290168,PJM_Load
2020-03-26 07:00:00,20378.33611859512,PJM_Load
2020-03-26 08:00:00,20519.746236761028,PJM_Load
2020-03-26 09:00:00,18673.70853596164,PJM_Load
2020-03-26 10:00:00,18385.47736700296,PJM_Load
2020-03-26 11:00:00,18942.646713732945,PJM_Load
2020-03-26 12:00:00,17796.01712738294,PJM_Load
2020-03-26 13:00:00,17592.338275025995,PJM_Load
2020-03-26 14:00:00,17185.504054823137,PJM_Load
2020-03-26 15:00:00,16897.526569281465,PJM_Load
2020-03-26 16:00:00,16044.421096514463,PJM_Load
2020-03-26 17:00:00,15633.103094133046,PJM_Load
2020-03-26 18:00:00,15658.278131411646,PJM_Load
2020-03-26 19:00:00,16039.832717519525,PJM_Load
2020-03-26 20:00:00,16082.973220080727,PJM_Load
2020-03-26 21:00:00,16972.866216361417,PJM_Load
2020-03-26 22:00:00,16665.662439326392,PJM_Load
2020-03-26 23:00:00,17360.058300857254,PJM_Load
2020-03-27 00:00:00,18104.07267847224,PJM_Load
2020-03-27 01:00:00,19129.32386591647,PJM_Load
2020-03-27 02:00:00,18931.253979198576,PJM_Load
2020-03-27 03:00:00,20007.261052287366,PJM_Load
2020-03-27 04:00:00,19949.543514653284,PJM_Load
2020-03-27 05:00:00,20090.300874371245,PJM_Load
2020-03-27 06:00:00,20558.279768955996,PJM_Load
2020-03-27 07:00:00,19617.696473726886,PJM_Load
2020-03-27 08:00:00,19365.557815505003,PJM_Load
2020-03-27 09:00:00,19333.98968274404,PJM_Load
2020-03-27 10:00:00,18864.94930818575,PJM_Load
2020-03-27 11:00:00,18806.801875092133,PJM_Load
2020-03-27 12:00:00,17634.29559506321,PJM_Load
2020-03-27 13:00:00,17817.726764989515,PJM_Load
2020-03-27 14:00:00,17043.388121319786,PJM_Load
2020-03-27 15:00:00,16446.499991221983,PJM_Load
2020-03-27 16:00:00,16614.916402822462,PJM_Load
2020-03-27 17:00:00,15777.591327105805,PJM_Load
2020-03-27 18:00:00,16658.2002595846,PJM_Load
2020-03-27 19:00:00,15417.861168457792,PJM_Load
2020-03-27 20:00:00,16763.723478004285,PJM_Load
2020-03-27 21:00:00,16366.814983177788,PJM_Load
2020-03-27 22:00:00,17856.191882334206,PJM_Load
2020-03-27 23:00:00,17577.30512094443,PJM_Load
2020-03-28 00:00:00,17933.918090986168,PJM_Load
2020-03-28 01:00:00,18492.803350533177,PJM_Load
2020-03-28 02:00:00,19264.302392501446,PJM_Load
2020-03-28 03:00:00,19791.953557080713,PJM_Load
2020-03-28 04:00:00,19353.10396066031,PJM_Load
2020-03-28 05:00:00,19339.770038565774,PJM_Load
2020-03-28 06:00:00,20229.064191614198,PJM_Load
2020-03-28 07:00:00,20420.093104205,PJM_Load
2020-03-28 08:00:00,19351.395308219493,PJM_Load
2020-03-28 09:00:00,18637.506623171073,PJM_Load
2020-03-28 10:00:00,19298.369032864073,PJM_Load
2020-03-28 11:00:00,18413.426664424856,PJM_Load
2020-03-28 12:00:00,18487.82048742628,PJM_Load
2020-03-28 13:00:00,17386.194171604046,PJM_Load
2020-03-28 14:00:00,16860.81494752338,PJM_Load
2020-03-28 15:00:00,17438.297619944988,PJM_Load
2020-03-28 16:00:00,15952.704405836355,PJM_Load
2020-03-28 17:00:00,16570.799736075543,PJM_Load
2020-03-28 18:00:00,15832.29350475164,PJM_Load
2020-03-28 19:00:00,16274.81537969793,PJM_Load
2020-03-28 20:00:00,15841.113758480926,PJM_Load
2020-03-28 21:00:00,16057.376143474425,PJM_Load
2020-03-28 22:00:00,16414.815304012176,PJM_Load
2020-03-28 23:00:00,17823.65677351168,PJM_Load
2020-03-29 00:00:00,18658.971519367573,PJM_Load
2020-03-29 01:00:00,18260.842465309193,PJM_Load
2020-03-29 02:00:00,19777.854484620493,PJM_Load
2020-03-29 03:00:00,18823.646098699537,PJM_Load
2020-03-29 04:00:00,20344.206736110056,PJM_Load
2020-03-29 05:00:00,19873.569041979626,PJM_Load
2020-03-29 06:00:00,20387.860507387377,PJM_Load
2020-03-29 07:00:00,19726.40932501809,PJM_Load
2020-03-29 08:00:00,19874.028589890237,PJM_Load
2020-03-29 09:00:00,19494.423312387815,PJM_Load
2020-03-29 10:00:00,18787.673956014925,PJM_Load
2020-03-29 11:00:00,19826.579912856516,PJM_Load
2020-03-29 12:00:00,18631.215945523825,PJM_Load
2020-03-29 13:00:00,17086.76565257997,PJM_Load
2020-03-29 14:00:00,17592.818998821116,PJM_Load
2020-03-29 15:00:00,16258.754990320542,PJM_Load
2020-03-29 16:00:00,16096.508226911053,PJM_Load
2020-03-29 17:00:00,15473.45054514173,PJM_Load
2020-03-29 18:00:00,16372.773691913684,PJM_Load
2020-03-29 19:00:00,15336.170729316373,PJM_Load
2020-03-29 20:00:00,15949.099485637538,PJM_Load
2020-03-29 21:00:00,16312.208160994038,PJM_Load
2020-03-29 22:00:00,16574.872453937583,PJM_Load
2020-03-29 23:00:00,17326.043387296948,PJM_Load
2020-03-30 00:00:00,18305.779508286236,PJM_Load
2020-03-30 01:00:00,19259.582034945797,PJM_Load
2020-03-30 02:00:00,19386.4168879832,PJM_Load
2020-03-30 03:00:00,19996.95963080481,PJM_Load
2020-03-30 04:00:00,19514.35605613173,PJM_Load
2020-03-30 05:00:00,20233.57939421943,PJM_Load
2020-03-30 06:00:00,20261.468185361988,PJM_Load
2020-03-30 07:00:00,20204.03436242303,PJM_Load
2020-03-30 08:00:00,19597.335609156948,PJM_Load
2020-03-30 09:00:00,20674.58749721713,PJM_Load
2020-03-30 10:00:00,19174.252998953678,PJM_Load
2020-03-30 11:00:00,18705.267626359073,PJM_Load
2020-03-30 12:00:00,17455.42682928764,PJM_Load
2020-03-30 13:00:00,17435.971074227506,PJM_Load
2020-03-30 14:00:00,17581.870631561134,PJM_Load
2020-03-30 15:00:00,16782.8296240271,PJM_Load
2020-03-30 16:00:00,16028.84959030783,PJM_Load
2020-03-30 17:00:00,16345.60796801177,PJM_Load
2020-03-30 18:00:00,15715.3271847316,PJM_Load
2020-03-30 19:00:00,16306.497458439,PJM_Load
2020-03-30 20:00:00,16877.18136057635,PJM_Load
2020-03-30 21:00:00,16120.619433500995,PJM_Load
2020-03-30 22:00:00,16908.55199075826,PJM_Load
2020-03-30 23:00:00,17022.24209381878,PJM_Load
2020-03-31 00:00:00,18277.239805409128,PJM_Load
2020-03-31 01:00:00,18184.224189165358,PJM_Load
2020-03-31 02:00:00,20049.860277126365,PJM_Load
2020-03-31 03:00:00,19507.154115458292,PJM_Load
2020-03-31 04:00:00,19531.999229784116,PJM_Load
2020-03-31 05:00:00,19728.31915271016,PJM_Load
2020-03-31 06:00:00,19642.64597389706,PJM_Load
2020-03-31 07:00:00,19343.990682881653,PJM_Load
2020-03-31 08:00:00,19521.22974981721,PJM_Load
2020-03-31 09:00:00,19598.90635254832,PJM_Load
2020-03-31 10:00:00,19133.06659888814,PJM_Load
2020-03-31 11:00:00,19401.42559109463,PJM_Load
2020-03-31 12:00:00,17926.21561018071,PJM_Load
2020-03-31 13:00:00,17277.245806256815,PJM_Load
2020-03-31 14:00:00,17548.054485093457,PJM_Load
2020-03-31 15:00:00,16517.45414390982,PJM_Load
2020-03-31 16:00:00,16690.39404672208,PJM_Load
2020-03-31 17:00:00,16061.293816278003,PJM_Load
2020-03-31 18:00:00,15834.367957498109,PJM_Load
2020-03-31 19:00:00,15903.774952998607,PJM_Load
2020-03-31 20:00:00,16701.620660414188,PJM_Load
2020-03-31 21:00:00,16679.66642111042,PJM_Load
2020-03-31 22:00:00,15882.929585540236,PJM_Load
2020-03-31 23:00:00,17717.196031038322,PJM_Load
2020-04-01 00:00:00,17853.629917720154,PJM_Load
2020-04-01 01:00:00,19131.578973812062,PJM_Load
2020-04-01 02:00:00,19412.97448229705,PJM_Load
2020-04-01 03:00:00,19658.766221939462,PJM_Load
2020-04-01 04:00:00,19894.736107039917,PJM_Load
2020-04-01 05:00:00,19064.813286663477,PJM_Load
2020-04-01 06:00:00,20346.647471598204,PJM_Load
2020-04-01 07:00:00,20258.766433027366,PJM_Load
2020-04-01 08:00:00,19752.522005410778,PJM_Load
2020-04-01 09:00:00,20427.350177373562,PJM_Load
2020-04-01 10:00:00,19056.360073188018,PJM_Load
2020-04-01 11:00:00,18155.729199020047,PJM_Load
2020-04-01 12:00:00,17706.2736408628,PJM_Load
